LineId,Label,Timestamp,Date,Node,Time,NodeRepeat,Type,Component,Level,Content
799,-,1782377771,2026.06.25,R10-M0-N3-C:J03-U01,2026-06-25-08.56.11.706774,R10-M0-N3-C:J03-U01,RAS,KERNEL,INFO,generating core.29899
800,-,1782377931,2026.06.25,R15-M1-N3-C:J15-U01,2026-06-25-08.58.51.451488,R15-M1-N3-C:J15-U01,RAS,KERNEL,INFO,generating core.46536
801,-,1782377955,2026.06.25,R13-M0-NE-C:J14-U11,2026-06-25-08.59.15.845328,R13-M0-NE-C:J14-U11,RAS,KERNEL,INFO,generating core.50988
802,-,1782377968,2026.06.25,R03-M1-NB-C:J10-U01,2026-06-25-08.59.28.985359,R03-M1-NB-C:J10-U01,RAS,KERNEL,INFO,generating core.22273
803,-,1782377977,2026.06.25,R11-M1-NA-C:J11-U01,2026-06-25-08.59.37.953966,R11-M1-NA-C:J11-U01,RAS,KERNEL,INFO,generating core.46157
804,-,1782377978,2026.06.25,R06-M1-N7-C:J06-U11,2026-06-25-08.59.38.187974,R06-M1-N7-C:J06-U11,RAS,KERNEL,INFO,generating core.59042
805,-,1782378014,2026.06.25,R02-M1-NA-C:J05-U11,2026-06-25-09.00.14.112214,R02-M1-NA-C:J05-U11,RAS,KERNEL,INFO,generating core.29543
806,-,1782378016,2026.06.25,R07-M1-NA-C:J03-U11,2026-06-25-09.00.16.962643,R07-M1-NA-C:J03-U11,RAS,KERNEL,INFO,generating core.22119
807,-,1782378020,2026.06.25,R02-M0-NA-C:J16-U11,2026-06-25-09.00.20.100992,R02-M0-NA-C:J16-U11,RAS,KERNEL,INFO,generating core.4900
808,-,1782378032,2026.06.25,R36-M1-NB-C:J14-U11,2026-06-25-09.00.32.549857,R36-M1-NB-C:J14-U11,RAS,KERNEL,INFO,generating core.30256
809,-,1782378054,2026.06.25,R36-M1-N1-C:J08-U01,2026-06-25-09.00.54.156130,R36-M1-N1-C:J08-U01,RAS,KERNEL,INFO,generating core.64146
810,-,1782378075,2026.06.25,R22-M0-N7-C:J17-U01,2026-06-25-09.01.15.252674,R22-M0-N7-C:J17-U01,RAS,KERNEL,INFO,generating core.58328
811,-,1782378196,2026.06.25,R33-M1-ND-C:J10-U01,2026-06-25-09.03.16.201255,R33-M1-ND-C:J10-U01,RAS,KERNEL,INFO,generating core.20241
812,-,1782378267,2026.06.25,R33-M1-N9-C:J10-U01,2026-06-25-09.04.27.649887,R33-M1-N9-C:J10-U01,RAS,KERNEL,INFO,generating core.24337
813,-,1782378305,2026.06.25,R37-M1-NA-C:J12-U11,2026-06-25-09.05.05.552029,R37-M1-NA-C:J12-U11,RAS,KERNEL,INFO,generating core.21045
814,-,1782378307,2026.06.25,R21-M1-N1-C:J16-U01,2026-06-25-09.05.07.264679,R21-M1-N1-C:J16-U01,RAS,KERNEL,INFO,generating core.47256
815,-,1782378319,2026.06.25,R21-M1-NA-C:J05-U11,2026-06-25-09.05.19.854814,R21-M1-NA-C:J05-U11,RAS,KERNEL,INFO,generating core.45183
816,-,1782378350,2026.06.25,R27-M1-NA-C:J06-U11,2026-06-25-09.05.50.371658,R27-M1-NA-C:J06-U11,RAS,KERNEL,INFO,generating core.46654
817,-,1782378365,2026.06.25,R23-M0-NA-C:J09-U11,2026-06-25-09.06.05.280310,R23-M0-NA-C:J09-U11,RAS,KERNEL,INFO,generating core.21374
818,-,1782378378,2026.06.25,R23-M1-NB-C:J16-U11,2026-06-25-09.06.18.833551,R23-M1-NB-C:J16-U11,RAS,KERNEL,INFO,generating core.45880
819,-,1782378382,2026.06.25,R31-M1-N3-C:J05-U01,2026-06-25-09.06.22.416176,R31-M1-N3-C:J05-U01,RAS,KERNEL,INFO,generating core.20691
820,-,1782378400,2026.06.25,R33-M0-NA-C:J05-U11,2026-06-25-09.06.40.082857,R33-M0-NA-C:J05-U11,RAS,KERNEL,INFO,generating core.45943
821,-,1782378422,2026.06.25,R25-M1-NB-C:J11-U01,2026-06-25-09.07.02.391172,R25-M1-NB-C:J11-U01,RAS,KERNEL,INFO,generating core.46425
822,-,1782378446,2026.06.25,R13-M1-ND-C:J13-U11,2026-06-25-09.07.26.425750,R13-M1-ND-C:J13-U11,RAS,KERNEL,INFO,generating core.11113
823,-,1782378472,2026.06.25,R16-M1-NB-C:J07-U11,2026-06-25-09.07.52.481294,R16-M1-NB-C:J07-U11,RAS,KERNEL,INFO,generating core.5738
824,-,1782378489,2026.06.25,R10-M1-N6-C:J13-U11,2026-06-25-09.08.09.592447,R10-M1-N6-C:J13-U11,RAS,KERNEL,INFO,generating core.237
825,-,1782378520,2026.06.25,R17-M1-N9-C:J09-U01,2026-06-25-09.08.40.255021,R17-M1-N9-C:J09-U01,RAS,KERNEL,INFO,generating core.47690
826,-,1782378544,2026.06.25,R12-M0-NF-C:J16-U01,2026-06-25-09.09.04.731105,R12-M0-NF-C:J16-U01,RAS,KERNEL,INFO,generating core.58120
827,-,1782378563,2026.06.25,R11-M1-NA-C:J05-U11,2026-06-25-09.09.23.236828,R11-M1-NA-C:J05-U11,RAS,KERNEL,INFO,generating core.45167
828,-,1782378571,2026.06.25,R01-M1-N6-C:J07-U11,2026-06-25-09.09.31.314546,R01-M1-N6-C:J07-U11,RAS,KERNEL,INFO,generating core.17638
829,-,1782378674,2026.06.25,R07-M1-ND-C:J11-U11,2026-06-25-09.11.14.717269,R07-M1-ND-C:J11-U11,RAS,KERNEL,INFO,generating core.52833
830,-,1782378676,2026.06.25,R07-M1-N1-C:J10-U01,2026-06-25-09.11.16.868286,R07-M1-N1-C:J10-U01,RAS,KERNEL,INFO,generating core.56961
831,-,1782378733,2026.06.25,R01-M0-ND-C:J16-U01,2026-06-25-09.12.13.889053,R01-M0-ND-C:J16-U01,RAS,KERNEL,INFO,generating core.43008
832,-,1782378735,2026.06.25,R04-M1-NB-C:J13-U11,2026-06-25-09.12.15.084532,R04-M1-NB-C:J13-U11,RAS,KERNEL,INFO,generating core.29025
833,-,1782378739,2026.06.25,R06-M0-N9-C:J06-U01,2026-06-25-09.12.19.685491,R06-M0-N9-C:J06-U01,RAS,KERNEL,INFO,generating core.7682
834,-,1782378817,2026.06.25,R31-M0-N0-C:J04-U11,2026-06-25-09.13.37.899908,R31-M0-N0-C:J04-U11,RAS,KERNEL,INFO,generating core.14519
835,-,1782378823,2026.06.25,R21-M0-N4-C:J13-U01,2026-06-25-09.13.43.681463,R21-M0-N4-C:J13-U01,RAS,KERNEL,INFO,generating core.51421
836,-,1782378850,2026.06.25,R10-M0-NC-C:J09-U11,2026-06-25-09.14.10.796483,R10-M0-NC-C:J09-U11,RAS,KERNEL,INFO,generating core.26734
837,-,1782378857,2026.06.25,R14-M1-N0-C:J09-U11,2026-06-25-09.14.17.033223,R14-M1-N0-C:J09-U11,RAS,KERNEL,INFO,generating core.39406
838,-,1782378881,2026.06.25,R00-M1-N0-C:J08-U11,2026-06-25-09.14.41.098042,R00-M1-N0-C:J08-U11,RAS,KERNEL,INFO,generating core.30886
839,-,1782378900,2026.06.25,R17-M1-N4-C:J14-U01,2026-06-25-09.15.00.424965,R17-M1-N4-C:J14-U01,RAS,KERNEL,INFO,generating core.11916
840,-,1782378948,2026.06.25,R37-M1-NE-C:J02-U11,2026-06-25-09.15.48.397687,R37-M1-NE-C:J02-U11,RAS,KERNEL,INFO,generating core.25367
841,-,1782378958,2026.06.25,R21-M1-N2-C:J07-U01,2026-06-25-09.15.58.395490,R21-M1-N2-C:J07-U01,RAS,KERNEL,INFO,generating core.23150
842,-,1782378977,2026.06.25,R22-M0-N2-C:J12-U11,2026-06-25-09.16.17.579549,R22-M0-N2-C:J12-U11,RAS,KERNEL,INFO,generating core.31197
843,-,1782378985,2026.06.25,R30-M1-NE-C:J02-U11,2026-06-25-09.16.25.499127,R30-M1-NE-C:J02-U11,RAS,KERNEL,INFO,generating core.29207
844,-,1782379007,2026.06.25,R23-M0-N2-C:J15-U01,2026-06-25-09.16.47.058840,R23-M0-N2-C:J15-U01,RAS,KERNEL,INFO,generating core.11244
845,-,1782379008,2026.06.25,R36-M1-N8-C:J06-U01,2026-06-25-09.16.48.667678,R36-M1-N8-C:J06-U01,RAS,KERNEL,INFO,generating core.16134
846,-,1782379062,2026.06.25,R26-M0-NC-C:J07-U11,2026-06-25-09.17.42.009909,R26-M0-NC-C:J07-U11,RAS,KERNEL,INFO,generating core.14142
847,-,1782379138,2026.06.25,R27-M0-N0-C:J12-U11,2026-06-25-09.18.58.736986,R27-M0-N0-C:J12-U11,RAS,KERNEL,INFO,generating core.27997
848,-,1782379149,2026.06.25,R34-M1-N8-C:J07-U01,2026-06-25-09.19.09.179708,R34-M1-N8-C:J07-U01,RAS,KERNEL,INFO,generating core.16038
849,-,1782379211,2026.06.25,R23-M1-N0-C:J05-U01,2026-06-25-09.20.11.086702,R23-M1-N0-C:J05-U01,RAS,KERNEL,INFO,generating core.7663
850,-,1782379224,2026.06.25,R02-M1-N5-C:J17-U01,2026-06-25-09.20.24.524139,R02-M1-N5-C:J17-U01,RAS,KERNEL,INFO,generating core.176
851,-,1782379226,2026.06.25,R33-M1-N3-C:J02-U01,2026-06-25-09.20.26.886392,R33-M1-N3-C:J02-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
852,-,1782379237,2026.06.25,R24-M0-NB-C:J06-U11,2026-06-25-09.20.37.454987,R24-M0-NB-C:J06-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
853,-,1782379244,2026.06.25,R30-M1-N9-C:J14-U11,2026-06-25-09.20.44.676234,R30-M1-N9-C:J14-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
854,-,1782379248,2026.06.25,R35-M1-N5-C:J08-U11,2026-06-25-09.20.48.822478,R35-M1-N5-C:J08-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
855,-,1782379272,2026.06.25,R32-M1-N5-C:J06-U01,2026-06-25-09.21.12.347362,R32-M1-N5-C:J06-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
856,-,1782379277,2026.06.25,R10-M0-NF-C:J04-U01,2026-06-25-09.21.17.593343,R10-M0-NF-C:J04-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
857,-,1782379297,2026.06.25,R16-M0-N3-C:J11-U01,2026-06-25-09.21.37.899636,R16-M0-N3-C:J11-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
858,-,1782379355,2026.06.25,R00-M1-NF-C:J04-U11,2026-06-25-09.22.35.099994,R00-M1-NF-C:J04-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
859,-,1782379359,2026.06.25,R15-M0-N2-C:J04-U11,2026-06-25-09.22.39.938256,R15-M0-N2-C:J04-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
860,-,1782379394,2026.06.25,R11-M1-NB-C:J15-U11,2026-06-25-09.23.14.553815,R11-M1-NB-C:J15-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
861,-,1782379396,2026.06.25,R04-M1-N1-C:J12-U01,2026-06-25-09.23.16.963800,R04-M1-N1-C:J12-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
862,-,1782379500,2026.06.25,R02-M0-NF-C:J10-U11,2026-06-25-09.25.00.044618,R02-M0-NF-C:J10-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
863,-,1782379514,2026.06.25,R04-M1-NE-C:J02-U11,2026-06-25-09.25.14.240927,R04-M1-NE-C:J02-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
864,-,1782379588,2026.06.25,R35-M1-N4-C:J17-U01,2026-06-25-09.26.28.221686,R35-M1-N4-C:J17-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
865,-,1782379605,2026.06.25,R05-M1-NC-C:J14-U11,2026-06-25-09.26.45.945053,R05-M1-NC-C:J14-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
866,-,1782379662,2026.06.25,R14-M0-N8-C:J13-U11,2026-06-25-09.27.42.910286,R14-M0-N8-C:J13-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
867,-,1782379663,2026.06.25,R11-M1-N0-C:J08-U01,2026-06-25-09.27.43.725916,R11-M1-N0-C:J08-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
868,-,1782379675,2026.06.25,R17-M0-N4-C:J06-U01,2026-06-25-09.27.55.930668,R17-M0-N4-C:J06-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
869,-,1782379684,2026.06.25,R11-M1-NE-C:J09-U01,2026-06-25-09.28.04.594316,R11-M1-NE-C:J09-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
870,-,1782379715,2026.06.25,R31-M0-NC-C:J14-U11,2026-06-25-09.28.35.498598,R31-M0-NC-C:J14-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
871,-,1782379749,2026.06.25,R27-M1-NC-C:J15-U01,2026-06-25-09.29.09.284263,R27-M1-NC-C:J15-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
872,-,1782379755,2026.06.25,R25-M1-N8-C:J03-U01,2026-06-25-09.29.15.048823,R25-M1-N8-C:J03-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
873,-,1782379791,2026.06.25,R10-M1-N0-C:J09-U11,2026-06-25-09.29.51.969051,R10-M1-N0-C:J09-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
874,-,1782379801,2026.06.25,R10-M1-N0-C:J16-U11,2026-06-25-09.30.01.077959,R10-M1-N0-C:J16-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
875,-,1782379806,2026.06.25,R00-M0-N4-C:J17-U01,2026-06-25-09.30.06.717675,R00-M0-N4-C:J17-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
876,-,1782379887,2026.06.25,R34-M0-N1-C:J08-U01,2026-06-25-09.31.27.970546,R34-M0-N1-C:J08-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
877,-,1782379906,2026.06.25,R32-M0-N3-C:J09-U11,2026-06-25-09.31.46.293992,R32-M0-N3-C:J09-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
878,-,1782379912,2026.06.25,R32-M0-N3-C:J08-U11,2026-06-25-09.31.52.942996,R32-M0-N3-C:J08-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
879,-,1782379912,2026.06.25,R12-M1-N5-C:J15-U11,2026-06-25-09.31.52.569408,R12-M1-N5-C:J15-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
880,-,1782379928,2026.06.25,R06-M0-N7-C:J10-U11,2026-06-25-09.32.08.590882,R06-M0-N7-C:J10-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
881,-,1782379967,2026.06.25,R02-M0-N8-C:J12-U01,2026-06-25-09.32.47.690077,R02-M0-N8-C:J12-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
882,-,1782380049,2026.06.25,R36-M0-N7-C:J08-U01,2026-06-25-09.34.09.034500,R36-M0-N7-C:J08-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
883,-,1782380071,2026.06.25,R24-M1-N5-C:J03-U01,2026-06-25-09.34.31.188066,R24-M1-N5-C:J03-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
884,-,1782380090,2026.06.25,R32-M0-N5-C:J10-U11,2026-06-25-09.34.50.973882,R32-M0-N5-C:J10-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
885,-,1782380091,2026.06.25,R10-M1-ND-C:J17-U11,2026-06-25-09.34.51.891737,R10-M1-ND-C:J17-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
886,-,1782380101,2026.06.25,R02-M0-NF-C:J13-U01,2026-06-25-09.35.01.329761,R02-M0-NF-C:J13-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
887,-,1782380211,2026.06.25,R36-M0-NE-C:J17-U01,2026-06-25-09.36.51.016418,R36-M0-NE-C:J17-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
888,-,1782380225,2026.06.25,R27-M0-N5-C:J11-U11,2026-06-25-09.37.05.217221,R27-M0-N5-C:J11-U11,RAS,KERNEL,INFO,total of 1 ddr error(s) detected and corrected
889,-,1782380283,2026.06.25,R16-M0-N8-C:J09-U01,2026-06-25-09.38.03.615551,R16-M0-N8-C:J09-U01,RAS,KERNEL,INFO,generating core.7830
890,-,1782380290,2026.06.25,R12-M1-N0-C:J13-U01,2026-06-25-09.38.10.151195,R12-M1-N0-C:J13-U01,RAS,KERNEL,INFO,generating core.1781
891,-,1782380296,2026.06.25,R10-M1-ND-C:J11-U01,2026-06-25-09.38.16.788795,R10-M1-ND-C:J11-U01,RAS,KERNEL,INFO,generating core.8977
892,-,1782380304,2026.06.25,R17-M0-N7-C:J11-U01,2026-06-25-09.38.24.860556,R17-M0-N7-C:J11-U01,RAS,KERNEL,INFO,generating core.12721
893,-,1782380309,2026.06.25,R14-M0-ND-C:J11-U11,2026-06-25-09.38.29.747332,R14-M0-ND-C:J11-U11,RAS,KERNEL,INFO,generating core.15193
894,-,1782380325,2026.06.25,R16-M1-N5-C:J15-U01,2026-06-25-09.38.45.860778,R16-M1-N5-C:J15-U01,RAS,KERNEL,INFO,generating core.9136
895,-,1782380336,2026.06.25,R27-M0-NE-C:J11-U11,2026-06-25-09.38.56.417643,R27-M0-NE-C:J11-U11,RAS,KERNEL,INFO,generating core.9021
896,-,1782380375,2026.06.25,R37-M0-NC-C:J03-U01,2026-06-25-09.39.35.973995,R37-M0-NC-C:J03-U01,RAS,KERNEL,INFO,generating core.5927
897,-,1782380427,2026.06.25,R26-M1-N0-C:J05-U11,2026-06-25-09.40.27.080674,R26-M1-N0-C:J05-U11,RAS,KERNEL,INFO,generating core.3455
898,-,1782380468,2026.06.25,R30-M0-N8-C:J12-U11,2026-06-25-09.41.08.313814,R30-M0-N8-C:J12-U11,RAS,KERNEL,INFO,generating core.3093
899,-,1782380507,2026.06.25,R01-M0-NE-C:J17-U01,2026-06-25-09.41.47.170341,R01-M0-NE-C:J17-U01,RAS,KERNEL,INFO,15 floating point alignment exceptions
900,-,1782380508,2026.06.25,R05-M1-N5-C:J14-U11,2026-06-25-09.41.48.591353,R05-M1-N5-C:J14-U11,RAS,KERNEL,INFO,15 floating point alignment exceptions
901,-,1782380518,2026.06.25,R04-M0-N4-C:J12-U01,2026-06-25-09.41.58.252153,R04-M0-N4-C:J12-U01,RAS,KERNEL,INFO,15 floating point alignment exceptions
902,-,1782380529,2026.06.25,R01-M1-N8-C:J13-U11,2026-06-25-09.42.09.594223,R01-M1-N8-C:J13-U11,RAS,KERNEL,INFO,15 floating point alignment exceptions
903,-,1782380546,2026.06.25,R14-M1-N3-C:J04-U01,2026-06-25-09.42.26.875194,R14-M1-N3-C:J04-U01,RAS,KERNEL,INFO,generating core.9315
904,-,1782380562,2026.06.25,R10-M0-N2-C:J12-U01,2026-06-25-09.42.42.890704,R10-M0-N2-C:J12-U01,RAS,KERNEL,INFO,generating core.7205
905,-,1782380567,2026.06.25,R13-M1-NF-C:J12-U01,2026-06-25-09.42.47.408060,R13-M1-NF-C:J12-U01,RAS,KERNEL,INFO,generating core.2241
906,-,1782380575,2026.06.25,R15-M1-N6-C:J02-U11,2026-06-25-09.42.55.709922,R15-M1-N6-C:J02-U11,RAS,KERNEL,INFO,generating core.10607
907,-,1782380614,2026.06.25,R10-M0-NC-C:J15-U11,2026-06-25-09.43.34.940075,R10-M0-NC-C:J15-U11,RAS,KERNEL,INFO,generating core.6940
908,-,1782380626,2026.06.25,R10-M0-N4-C:J05-U11,2026-06-25-09.43.46.566820,R10-M0-N4-C:J05-U11,RAS,KERNEL,INFO,generating core.14911
909,-,1782380664,2026.06.25,R33-M1-N5-C:J13-U11,2026-06-25-09.44.24.347843,R33-M1-N5-C:J13-U11,RAS,KERNEL,INFO,generating core.9713
910,-,1782380685,2026.06.25,R37-M1-N1-C:J11-U11,2026-06-25-09.44.45.402491,R37-M1-N1-C:J11-U11,RAS,KERNEL,INFO,generating core.28529
911,-,1782380693,2026.06.25,R24-M1-N3-C:J16-U01,2026-06-25-09.44.53.792313,R24-M1-N3-C:J16-U01,RAS,KERNEL,INFO,generating core.18632
912,-,1782380701,2026.06.25,R22-M1-N3-C:J12-U01,2026-06-25-09.45.01.775679,R22-M1-N3-C:J12-U01,RAS,KERNEL,INFO,generating core.2505
913,-,1782380765,2026.06.25,R21-M0-NF-C:J09-U11,2026-06-25-09.46.05.146748,R21-M0-NF-C:J09-U11,RAS,KERNEL,INFO,generating core.24634
914,-,1782380768,2026.06.25,R22-M0-N3-C:J02-U01,2026-06-25-09.46.08.828897,R22-M0-N3-C:J02-U01,RAS,KERNEL,INFO,generating core.31691
915,-,1782380793,2026.06.25,R24-M1-N2-C:J02-U01,2026-06-25-09.46.33.722794,R24-M1-N2-C:J02-U01,RAS,KERNEL,INFO,generating core.2767
916,-,1782380802,2026.06.25,R36-M1-NE-C:J11-U11,2026-06-25-09.46.42.759340,R36-M1-NE-C:J11-U11,RAS,KERNEL,INFO,generating core.29493
917,-,1782380814,2026.06.25,R33-M0-NB-C:J10-U01,2026-06-25-09.46.54.082237,R33-M0-NB-C:J10-U01,RAS,KERNEL,INFO,generating core.23425
918,-,1782380840,2026.06.25,R01-M1-N1-C:J03-U11,2026-06-25-09.47.20.525119,R01-M1-N1-C:J03-U11,RAS,KERNEL,INFO,15 floating point alignment exceptions
919,-,1782380866,2026.06.25,R01-M1-NB-C:J03-U11,2026-06-25-09.47.46.781667,R01-M1-NB-C:J03-U11,RAS,KERNEL,INFO,"1 ddr errors(s) detected and corrected on rank 0, symbol 20, bit 3"
920,-,1782380965,2026.06.25,R04-M0-N1-C:J10-U01,2026-06-25-09.49.25.362659,R04-M0-N1-C:J10-U01,RAS,KERNEL,INFO,total of 23 ddr error(s) detected and corrected
921,-,1782381027,2026.06.25,R24-M1-ND-C:J09-U11,2026-06-25-09.50.27.056304,R24-M1-ND-C:J09-U11,RAS,KERNEL,INFO,5 floating point alignment exceptions
922,-,1782381144,2026.06.25,R33-M1-N1-C:J09-U01,2026-06-25-09.52.24.102430,R33-M1-N1-C:J09-U01,RAS,KERNEL,INFO,5 floating point alignment exceptions
923,-,1782381172,2026.06.25,R27-M0-N9-C:J07-U11,2026-06-25-09.52.52.458320,R27-M0-N9-C:J07-U11,RAS,KERNEL,INFO,5 floating point alignment exceptions
924,-,1782381199,2026.06.25,R17-M1-NF-C:J10-U11,2026-06-25-09.53.19.243420,R17-M1-NF-C:J10-U11,RAS,KERNEL,INFO,15 floating point alignment exceptions
925,-,1782381290,2026.06.25,R17-M1-N9-C:J05-U01,2026-06-25-09.54.50.879414,R17-M1-N9-C:J05-U01,RAS,KERNEL,INFO,15 floating point alignment exceptions
926,-,1782381296,2026.06.25,R11-M0-N9-C:J17-U01,2026-06-25-09.54.56.079710,R11-M0-N9-C:J17-U01,RAS,KERNEL,INFO,15 floating point alignment exceptions
927,-,1782381311,2026.06.25,R15-M0-N6-C:J12-U01,2026-06-25-09.55.11.357137,R15-M0-N6-C:J12-U01,RAS,KERNEL,INFO,15 floating point alignment exceptions
928,-,1782381357,2026.06.25,R13-M1-N2-C:J06-U11,2026-06-25-09.55.57.634565,R13-M1-N2-C:J06-U11,RAS,KERNEL,INFO,15 floating point alignment exceptions
929,-,1782381367,2026.06.25,R14-M1-N4-C:J04-U01,2026-06-25-09.56.07.806360,R14-M1-N4-C:J04-U01,RAS,KERNEL,INFO,15 floating point alignment exceptions
930,-,1782381374,2026.06.25,R12-M0-N0-C:J12-U11,2026-06-25-09.56.14.643684,R12-M0-N0-C:J12-U11,RAS,KERNEL,INFO,15 floating point alignment exceptions
931,-,1782381386,2026.06.25,R13-M1-N4-C:J04-U11,2026-06-25-09.56.26.624540,R13-M1-N4-C:J04-U11,RAS,KERNEL,INFO,15 floating point alignment exceptions
932,-,1782381407,2026.06.25,R13-M0-N0-C:J15-U11,2026-06-25-09.56.47.415973,R13-M0-N0-C:J15-U11,RAS,KERNEL,INFO,15 floating point alignment exceptions
933,-,1782381449,2026.06.25,R16-M0-N9-C:J08-U11,2026-06-25-09.57.29.811131,R16-M0-N9-C:J08-U11,RAS,KERNEL,INFO,generating core.7818
934,-,1782381467,2026.06.25,R12-M0-NC-C:J05-U01,2026-06-25-09.57.47.342230,R12-M0-NC-C:J05-U01,RAS,KERNEL,INFO,generating core.15063
935,-,1782381468,2026.06.25,R16-M0-N0-C:J10-U01,2026-06-25-09.57.48.031064,R16-M0-N0-C:J10-U01,RAS,KERNEL,INFO,5 floating point alignment exceptions
936,-,1782381523,2026.06.25,R14-M1-N3-C:J15-U01,2026-06-25-09.58.43.664926,R14-M1-N3-C:J15-U01,RAS,KERNEL,INFO,5 floating point alignment exceptions
937,-,1782381554,2026.06.25,R16-M0-NE-C:J06-U01,2026-06-25-09.59.14.286604,R16-M0-NE-C:J06-U01,RAS,KERNEL,INFO,5 floating point alignment exceptions
938,-,1782381608,2026.06.25,R16-M0-ND-C:J02-U11,2026-06-25-10.00.08.821609,R16-M0-ND-C:J02-U11,RAS,KERNEL,INFO,5 floating point alignment exceptions
939,-,1782381628,2026.06.25,R12-M1-N6-C:J06-U11,2026-06-25-10.00.28.472436,R12-M1-N6-C:J06-U11,RAS,KERNEL,INFO,5 floating point alignment exceptions
940,-,1782381631,2026.06.25,R16-M1-N3-C:J15-U11,2026-06-25-10.00.31.514435,R16-M1-N3-C:J15-U11,RAS,KERNEL,INFO,5 floating point alignment exceptions
941,-,1782381658,2026.06.25,R17-M0-N4-C:J06-U11,2026-06-25-10.00.58.239220,R17-M0-N4-C:J06-U11,RAS,KERNEL,INFO,5 floating point alignment exceptions
942,-,1782381697,2026.06.25,R15-M0-N6-C:J10-U11,2026-06-25-10.01.37.373095,R15-M0-N6-C:J10-U11,RAS,KERNEL,INFO,5 floating point alignment exceptions
943,-,1782381699,2026.06.25,R14-M1-N0-C:J06-U01,2026-06-25-10.01.39.579902,R14-M1-N0-C:J06-U01,RAS,KERNEL,INFO,5 floating point alignment exceptions
944,-,1782381810,2026.06.25,R10-M1-N4-C:J06-U01,2026-06-25-10.03.30.986859,R10-M1-N4-C:J06-U01,RAS,KERNEL,INFO,5 floating point alignment exceptions
945,-,1782381822,2026.06.25,R17-M0-NF-C:J04-U01,2026-06-25-10.03.42.393663,R17-M0-NF-C:J04-U01,RAS,KERNEL,INFO,5 floating point alignment exceptions
946,-,1782381829,2026.06.25,R10-M1-NE-C:J05-U01,2026-06-25-10.03.49.452825,R10-M1-NE-C:J05-U01,RAS,KERNEL,INFO,5 floating point alignment exceptions
947,-,1782381892,2026.06.25,R11-M1-NE-C:J10-U11,2026-06-25-10.04.52.194760,R11-M1-NE-C:J10-U11,RAS,KERNEL,INFO,generating core.2317
948,-,1782381915,2026.06.25,R15-M0-NE-C:J07-U01,2026-06-25-10.05.15.712711,R15-M0-NE-C:J07-U01,RAS,KERNEL,INFO,generating core.12630
949,-,1782381929,2026.06.25,R15-M1-NA-C:J13-U11,2026-06-25-10.05.29.614334,R15-M1-NA-C:J13-U11,RAS,KERNEL,INFO,generating core.11357
950,-,1782381956,2026.06.25,R17-M0-N1-C:J06-U11,2026-06-25-10.05.56.692764,R17-M0-N1-C:J06-U11,RAS,KERNEL,INFO,generating core.14250
951,-,1782381978,2026.06.25,R11-M1-NF-C:J07-U01,2026-06-25-10.06.18.398535,R11-M1-NF-C:J07-U01,RAS,KERNEL,INFO,generating core.10514
952,-,1782381998,2026.06.25,R16-M1-N0-C:J10-U01,2026-06-25-10.06.38.089856,R16-M1-N0-C:J10-U01,RAS,KERNEL,INFO,5 floating point alignment exceptions
953,-,1782382050,2026.06.25,R17-M0-N4-C:J12-U11,2026-06-25-10.07.30.809676,R17-M0-N4-C:J12-U11,RAS,KERNEL,INFO,generating core.4781
